Bicellonycha sp (LACM Ent 574190),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
LACM Ent 574190,Bicellonycha sp,NA,antenna length,NA,NA,NA,4832.355,,"No full image of antenna, using sum of segments"
LACM Ent 574190,Bicellonycha sp,B spp f1.tif,segment length,F1,NA,NA,465.919,,
LACM Ent 574190,Bicellonycha sp,B spp f1L-length.tif,sensillum length,F1,mechano,NA,82.244,1 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f1L-length.tif,sensillum length,F1,mechano,NA,100.323,2 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f1L-length.tif,sensillum length,F1,mechano,NA,129.442,3 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f1L-length.tif,sensillum length,F1,mechano,NA,95.043,4 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f1L-length.tif,sensillum length,F1,mechano,NA,116.989,5 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f1L-length.tif,sensillum length,F1,olfactory,trichoid,20.525,1 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f1L-length.tif,sensillum length,F1,olfactory,trichoid,12.873,2 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f1L-length.tif,sensillum length,F1,olfactory,trichoid,18.844,3 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f1L-length.tif,sensillum length,F1,olfactory,trichoid,14.843,4 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f1L-length.tif,sensillum length,F1,olfactory,trichoid,18.015,5 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width prox,F1,mechano,NA,4.31,1A,
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width med,F1,mechano,NA,3.249,1B,
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width dis,F1,mechano,NA,1.18,1C,
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width prox,F1,mechano,NA,6.121,2A,
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width med,F1,mechano,NA,3.794,2B,
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width dis,F1,mechano,NA,1.321,2C,
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width prox,F1,mechano,NA,5.539,3A,"Note, correcting this value by remeasuring on labeled photo"
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width med,F1,mechano,NA,3.751,3B,"Note, correcting this value by remeasuring on labeled photo"
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width dis,F1,mechano,NA,1.409,3C,"Note, correcting this value by remeasuring on labeled photo"
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width med,F1,olfactory,trichoid,2.388,1D,
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width med,F1,olfactory,trichoid,1.868,2D,
LACM Ent 574190,Bicellonycha sp,B spp f1W-widths.tif,sensillum width med,F1,olfactory,trichoid,1.407,3D,
LACM Ent 574190,Bicellonycha sp,B spp 2.tif,segment length,F2,NA,NA,570.357,,
LACM Ent 574190,Bicellonycha sp,B spp 2L-length.tif,sensillum length,F2,mechano,NA,174.55,1 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp 2L-length.tif,sensillum length,F2,mechano,NA,166.286,2 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp 2L-length.tif,sensillum length,F2,mechano,NA,125.06,3 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp 2L-length.tif,sensillum length,F2,mechano,NA,116.735,4 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp 2L-length.tif,sensillum length,F2,mechano,NA,98.016,5 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp 2L-length.tif,sensillum length,F2,olfactory,NA,22.27,1 (pink),
LACM Ent 574190,Bicellonycha sp,B spp 2L-length.tif,sensillum length,F2,olfactory,NA,18.176,2 (pink),
LACM Ent 574190,Bicellonycha sp,B spp 2L-length.tif,sensillum length,F2,olfactory,NA,17.052,3 (pink),
LACM Ent 574190,Bicellonycha sp,B spp 2L-length.tif,sensillum length,F2,olfactory,NA,15.773,4 (pink),
LACM Ent 574190,Bicellonycha sp,B spp 2L-length.tif,sensillum length,F2,olfactory,NA,14.145,5 (pink),
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width prox,F2,mechano,NA,7.177,1A,
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width med,F2,mechano,NA,3.48,1B,
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width dis,F2,mechano,NA,1.058,1C,
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width prox,F2,mechano,NA,5.7,2A,
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width med,F2,mechano,NA,2.665,2B,
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width dis,F2,mechano,NA,0.97,2C,
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width prox,F2,mechano,NA,6.233,3A,
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width med,F2,mechano,NA,3.16,3B,
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width dis,F2,mechano,NA,0.744,3C,
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width med,F2,olfactory,trichoid,1.938,1D,
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width med,F2,olfactory,trichoid,2.186,2D,
LACM Ent 574190,Bicellonycha sp,B spp 2W-widths.tif,sensillum width med,F2,olfactory,trichoid,2.48,3D,
LACM Ent 574190,Bicellonycha sp,B spp f3.tif,segment length,F3,NA,NA,539.138,,
LACM Ent 574190,Bicellonycha sp,B spp f3L-length.tif,sensillum length,F3,mechano,NA,122.205,1 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f3L-length.tif,sensillum length,F3,mechano,NA,90.266,2 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f3L-length.tif,sensillum length,F3,mechano,NA,117.806,3 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f3L-length.tif,sensillum length,F3,mechano,NA,114.931,4 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f3L-length.tif,sensillum length,F3,mechano,NA,125.252,5 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f3L-length.tif,sensillum length,F3,olfactory,trichoid,8.361,1 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f3L-length.tif,sensillum length,F3,olfactory,trichoid,8.86,2 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f3L-length.tif,sensillum length,F3,olfactory,trichoid,10.37,3 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f3L-length.tif,sensillum length,F3,olfactory,trichoid,10.463,4 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f3L-length.tif,sensillum length,F3,olfactory,trichoid,16.856,5 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width prox,F3,mechano,NA,6.234,1A,
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width med,F3,mechano,NA,3.138,1B,
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width dis,F3,mechano,NA,1.705,1C,
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width prox,F3,mechano,NA,5.767,2A,
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width med,F3,mechano,NA,3.075,2B,
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width dis,F3,mechano,NA,1.324,2C,
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width prox,F3,mechano,NA,5.298,3A,
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width med,F3,mechano,NA,1.82,3B,
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width dis,F3,mechano,NA,0.698,3C,
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width med,F3,olfactory,trichoid,2.338,1D,
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width med,F3,olfactory,trichoid,2.274,2D,
LACM Ent 574190,Bicellonycha sp,B spp f3W-widths.tif,sensillum width med,F3,olfactory,trichoid,1.571,3D,
LACM Ent 574190,Bicellonycha sp,B spp f4.tif,segment length,F4,NA,NA,592.577,,
LACM Ent 574190,Bicellonycha sp,B spp f5L-length.tif,sensillum length,F4,mechano,NA,113.925,1 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f5L-length.tif,sensillum length,F4,mechano,NA,114.471,2 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f5L-length.tif,sensillum length,F4,mechano,NA,153.929,3 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f5L-length.tif,sensillum length,F4,mechano,NA,86.115,4 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f5L-length.tif,sensillum length,F4,mechano,NA,136.709,5 (yellow),
LACM Ent 574190,Bicellonycha sp,NA,sensillum length,F4,olfactory,NA,NA,,Unable to find an olfactory sensillum
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width prox,F4,mechano,NA,6.31,1A,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width med,F4,mechano,NA,2.947,1B,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width dis,F4,mechano,NA,0.811,1C,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width prox,F4,mechano,NA,4.103,2A,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width med,F4,mechano,NA,2.399,2B,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width dis,F4,mechano,NA,0.907,2C,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width prox,F4,mechano,NA,6.095,3A,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width med,F4,mechano,NA,3.434,3B,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width dis,F4,mechano,NA,1.161,3C,
LACM Ent 574190,Bicellonycha sp,NA,sensillum width med,F4,olfactory,NA,NA,,Unable to find an olfactory sensillum
LACM Ent 574190,Bicellonycha sp,B spp f5.tif,segment length,F5,NA,NA,574.072,,
LACM Ent 574190,Bicellonycha sp,B spp f5L-length.tif,sensillum length,F5,mechano,NA,171.638,1,
LACM Ent 574190,Bicellonycha sp,B spp f5L-length.tif,sensillum length,F5,mechano,NA,119.42,2,
LACM Ent 574190,Bicellonycha sp,B spp f5L-length.tif,sensillum length,F5,mechano,NA,92.618,3,
LACM Ent 574190,Bicellonycha sp,B spp f5L-length.tif,sensillum length,F5,mechano,NA,103.269,4,
LACM Ent 574190,Bicellonycha sp,B spp f5L-length.tif,sensillum length,F5,mechano,NA,125.763,5,
LACM Ent 574190,Bicellonycha sp,NA,sensillum length,F5,olfactory,NA,NA,,Unable to find an olfactory sensillum
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width prox,F5,mechano,NA,5.729,1A,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width med,F5,mechano,NA,3.074,1B,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width dis,F5,mechano,NA,0.875,1C,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width prox,F5,mechano,NA,4.787,2A,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width med,F5,mechano,NA,2.762,2B,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width dis,F5,mechano,NA,0.922,2C,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width prox,F5,mechano,NA,5.257,3A,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width med,F5,mechano,NA,2.179,3B,
LACM Ent 574190,Bicellonycha sp,B spp f5W-widths.tif,sensillum width dis,F5,mechano,NA,0.711,3C,
LACM Ent 574190,Bicellonycha sp,NA,sensillum width med,F5,olfactory,NA,NA,,Unable to find an olfactory sensillum
LACM Ent 574190,Bicellonycha sp,B spp f6.tif,segment length,F6,NA,NA,584.485,,
LACM Ent 574190,Bicellonycha sp,B spp f6L-length.tif,sensillum length,F6,mechano,NA,66.41,1 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f6L-length.tif,sensillum length,F6,mechano,NA,142.672,2 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f6L-length.tif,sensillum length,F6,mechano,NA,97.504,3 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f6L-length.tif,sensillum length,F6,mechano,NA,98.623,4 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f6L-length.tif,sensillum length,F6,mechano,NA,155.677,5 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f6L-length.tif,sensillum length,F6,olfactory,trichoid,9.295,1 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f6L-length.tif,sensillum length,F6,olfactory,trichoid,18.05,2 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f6L-length.tif,sensillum length,F6,olfactory,trichoid,12.728,3 (pink),
LACM Ent 574190,Bicellonycha sp,B spp f6L-widths.tif,sensillum width prox,F6,mechano,NA,6.138,1A,
LACM Ent 574190,Bicellonycha sp,B spp f6L-widths.tif,sensillum width med,F6,mechano,NA,3.498,1B,
LACM Ent 574190,Bicellonycha sp,B spp f6L-widths.tif,sensillum width dis,F6,mechano,NA,1.38,1C,
LACM Ent 574190,Bicellonycha sp,B spp f6L-widths.tif,sensillum width prox,F6,mechano,NA,6.734,2A,
LACM Ent 574190,Bicellonycha sp,B spp f6L-widths.tif,sensillum width med,F6,mechano,NA,4.715,2B,
LACM Ent 574190,Bicellonycha sp,B spp f6L-widths.tif,sensillum width dis,F6,mechano,NA,0.958,2C,
LACM Ent 574190,Bicellonycha sp,B spp f6L-widths.tif,sensillum width prox,F6,mechano,NA,3.421,3A,
LACM Ent 574190,Bicellonycha sp,B spp f6L-widths.tif,sensillum width med,F6,mechano,NA,2.314,3B,
LACM Ent 574190,Bicellonycha sp,B spp f6L-widths.tif,sensillum width dis,F6,mechano,NA,0.502,3C,
LACM Ent 574190,Bicellonycha sp,B spp f6L-length.tif,sensillum width med,F6,olfactory,trichoid,2.239,1D,
LACM Ent 574190,Bicellonycha sp,B spp f6L-length.tif,sensillum width med,F6,olfactory,trichoid,2.189,2D,
LACM Ent 574190,Bicellonycha sp,B spp f6L-length.tif,sensillum width med,F6,olfactory,trichoid,2.38,3D,
LACM Ent 574190,Bicellonycha sp,B spp f7.tif,segment length,F7,NA,NA,494.094,,
LACM Ent 574190,Bicellonycha sp,B spp f7L-length.tif,sensillum length,F7,mechano,NA,150.268,1,
LACM Ent 574190,Bicellonycha sp,B spp f7L-length.tif,sensillum length,F7,mechano,NA,98.88,2,
LACM Ent 574190,Bicellonycha sp,B spp f7L-length.tif,sensillum length,F7,mechano,NA,82.741,3,
LACM Ent 574190,Bicellonycha sp,B spp f7L-length.tif,sensillum length,F7,mechano,NA,118.507,4,
LACM Ent 574190,Bicellonycha sp,B spp f7L-length.tif,sensillum length,F7,mechano,NA,143.166,5,
LACM Ent 574190,Bicellonycha sp,NA,sensillum length,F7,olfactory,NA,NA,,Unable to find an olfactory sensillum
LACM Ent 574190,Bicellonycha sp,B spp f7W-widths.tif,sensillum width prox,F7,mechano,NA,5.463,1A,
LACM Ent 574190,Bicellonycha sp,B spp f7W-widths.tif,sensillum width med,F7,mechano,NA,2.478,1B,
LACM Ent 574190,Bicellonycha sp,B spp f7W-widths.tif,sensillum width dis,F7,mechano,NA,1.163,1C,
LACM Ent 574190,Bicellonycha sp,B spp f7W-widths.tif,sensillum width prox,F7,mechano,NA,5.612,2A,
LACM Ent 574190,Bicellonycha sp,B spp f7W-widths.tif,sensillum width med,F7,mechano,NA,4.653,2B,
LACM Ent 574190,Bicellonycha sp,B spp f7W-widths.tif,sensillum width dis,F7,mechano,NA,1.95,2C,
LACM Ent 574190,Bicellonycha sp,B spp f7W-widths.tif,sensillum width prox,F7,mechano,NA,4.896,3A,
LACM Ent 574190,Bicellonycha sp,B spp f7W-widths.tif,sensillum width med,F7,mechano,NA,3.091,3B,
LACM Ent 574190,Bicellonycha sp,B spp f7W-widths.tif,sensillum width dis,F7,mechano,NA,1.382,3C,
LACM Ent 574190,Bicellonycha sp,NA,sensillum width med,F7,olfactory,NA,NA,,Unable to find an olfactory sensillum
LACM Ent 574190,Bicellonycha sp,B spp f8.tif,segment length,F8,NA,NA,496.781,,
LACM Ent 574190,Bicellonycha sp,B spp f8L-length.tif,sensillum length,F8,mechano,NA,140.755,1 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f8L-length.tif,sensillum length,F8,mechano,NA,91.468,2 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f8L-length.tif,sensillum length,F8,mechano,NA,72.959,3 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f8L-length.tif,sensillum length,F8,mechano,NA,72.605,4 (yellow),
LACM Ent 574190,Bicellonycha sp,B spp f8L-length.tif,sensillum length,F8,mechano,NA,74.85,5 (yellow),
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum length,F8,olfactory,trichoid,14.274,1 (pink),
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum length,F8,olfactory,trichoid,10.729,2 (pink),
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum length,F8,olfactory,trichoid,14.489,3 (pink),
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum length,F8,olfactory,trichoid,11.948,4 (pink),
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum length,F8,olfactory,trichoid,13.026,5 (pink),
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width prox,F8,mechano,NA,6.316,1A,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width med,F8,mechano,NA,3.555,1B,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width dis,F8,mechano,NA,0.851,1C,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width prox,F8,mechano,NA,6.876,2A,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width med,F8,mechano,NA,2.251,2B,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width dis,F8,mechano,NA,0.409,2C,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width prox,F8,mechano,NA,2.887,3A,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width med,F8,mechano,NA,1.758,3B,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width dis,F8,mechano,NA,0.453,3C,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width med,F8,olfactory,trichoid,1.79,1D,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width med,F8,olfactory,trichoid,2.065,2D,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width med,F8,olfactory,trichoid,2.472,3D,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width med,F8,olfactory,trichoid,1.689,4D,
LACM Ent 574190,Bicellonycha sp,B supp f8W-widths.tif,sensillum width med,F8,olfactory,trichoid,2.067,5D,
LACM Ent 574190,Bicellonycha sp,B supp f9.tif,segment length,F9,mechano,NA,514.932,,
LACM Ent 574190,Bicellonycha sp,B supp f9L-length.tif,sensillum length,F9,mechano,NA,92.453,1,
LACM Ent 574190,Bicellonycha sp,B supp f9L-length.tif,sensillum length,F9,mechano,NA,102.864,2,
LACM Ent 574190,Bicellonycha sp,B supp f9L-length.tif,sensillum length,F9,mechano,NA,63.094,3,
LACM Ent 574190,Bicellonycha sp,B supp f9L-length.tif,sensillum length,F9,mechano,NA,73.806,4,
LACM Ent 574190,Bicellonycha sp,B supp f9L-length.tif,sensillum length,F9,mechano,NA,52.646,5,
LACM Ent 574190,Bicellonycha sp,NA,sensillum length,F9,olfactory,NA,NA,,Unable to find an olfactory sensillum
LACM Ent 574190,Bicellonycha sp,B supp f9L-widths.tif,sensillum width prox,F9,mechano,NA,4.921,1A,
LACM Ent 574190,Bicellonycha sp,B supp f9L-widths.tif,sensillum width med,F9,mechano,NA,3.492,1B,
LACM Ent 574190,Bicellonycha sp,B supp f9L-widths.tif,sensillum width dis,F9,mechano,NA,1.111,1C,
LACM Ent 574190,Bicellonycha sp,B supp f9L-widths.tif,sensillum width prox,F9,mechano,NA,4.323,2A,
LACM Ent 574190,Bicellonycha sp,B supp f9L-widths.tif,sensillum width med,F9,mechano,NA,1.673,2B,
LACM Ent 574190,Bicellonycha sp,B supp f9L-widths.tif,sensillum width dis,F9,mechano,NA,1.339,2C,
LACM Ent 574190,Bicellonycha sp,B supp f9L-widths.tif,sensillum width prox,F9,mechano,NA,4.781,3A,
LACM Ent 574190,Bicellonycha sp,B supp f9L-widths.tif,sensillum width med,F9,mechano,NA,3.175,3B,
LACM Ent 574190,Bicellonycha sp,B supp f9L-widths.tif,sensillum width dis,F9,mechano,NA,1.105,3C,
LACM Ent 574190,Bicellonycha sp,NA,sensillum width med,F9,olfactory,NA,NA,,Unable to find an olfactory sensillum
LACM Ent 574190,Bicellonycha sp,B_spp_f1_xy.tif,segment width,F1,NA,NA,198,NA,
LACM Ent 574190,Bicellonycha sp,B_spp_f2_xy.tif,segment width,F2,NA,NA,217.5,NA,
LACM Ent 574190,Bicellonycha sp,B_spp_f3_xy.tif,segment width,F3,NA,NA,200.2,NA,
LACM Ent 574190,Bicellonycha sp,NA,segment width,F4,NA,NA,NA,NA,
LACM Ent 574190,Bicellonycha sp,NA,segment width,F5,NA,NA,NA,NA,
LACM Ent 574190,Bicellonycha sp,B_spp_f6L_xy.tif,segment width,F6,NA,NA,176.1,NA,
LACM Ent 574190,Bicellonycha sp,B_spp_f7L_xy.tif,segment width,F7,NA,NA,136.2,NA,
LACM Ent 574190,Bicellonycha sp,B_spp_f8L_xy.tif,segment width,F8,NA,NA,125.9,NA,
LACM Ent 574190,Bicellonycha sp,B_spp_f9L_xy.tif,segment width,F9,NA,NA,120.7,NA,