Ellychnia simplex (LACM Ent 574194),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
LACM Ent 574194,Ellychnia simplex,e simplex antennae.tif,antenna length,NA,NA,NA,NA,,I removed the number because it's not the full length
LACM Ent 574194,Ellychnia simplex,NA,segment length,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width prox,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width med,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width dis,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width prox,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width med,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width dis,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width prox,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width med,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width dis,F1,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,segment length,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width prox,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width med,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width dis,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width prox,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width med,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width dis,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width prox,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width med,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width dis,F2,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,segment length,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum length,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width prox,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width med,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width dis,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width prox,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width med,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width dis,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width prox,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width med,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,NA,sensillum width dis,F3,NA,NA,NA,,
LACM Ent 574194,Ellychnia simplex,e simplex f4_xy.tif,segment length,F4,NA,NA,307.82,,
LACM Ent 574194,Ellychnia simplex,e simplex _f4L.tif,sensillum length,F4,mechano,NA,67.62,1 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex _f4L.tif,sensillum length,F4,mechano,NA,64.464,2 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex _f4L.tif,sensillum length,F4,mechano,NA,67.845,3 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex _f4L.tif,sensillum length,F4,mechano,NA,64.586,4 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex _f4L.tif,sensillum length,F4,mechano,NA,66.979,5 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex _f4L.tif,sensillum length,F4,olfactory,trichoid,10.653,1 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex _f4L.tif,sensillum length,F4,olfactory,trichoid,12.252,2 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex _f4L.tif,sensillum length,F4,olfactory,basiconica,5.421,3 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex _f4L.tif,sensillum length,F4,olfactory,trichoid,10.853,4 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex _f4L.tif,sensillum length,F4,olfactory,trichoid,9.051,5 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f4W.tif,sensillum width prox,F4,mechano,NA,3.018,1A,
LACM Ent 574194,Ellychnia simplex,e simplex_f4W.tif,sensillum width med,F4,mechano,NA,1.482,1B,
LACM Ent 574194,Ellychnia simplex,e simplex_f4W.tif,sensillum width dis,F4,mechano,NA,0.699,1C,
LACM Ent 574194,Ellychnia simplex,e simplex_f4W.tif,sensillum width prox,F4,mechano,NA,5.985,2A,
LACM Ent 574194,Ellychnia simplex,e simplex_f4W.tif,sensillum width med,F4,mechano,NA,1.138,2B,
LACM Ent 574194,Ellychnia simplex,e simplex_f4W.tif,sensillum width dis,F4,mechano,NA,0.494,2C,
LACM Ent 574194,Ellychnia simplex,e simplex_f4W.tif,sensillum width prox,F4,mechano,NA,3.296,3A,
LACM Ent 574194,Ellychnia simplex,e simplex_f4W.tif,sensillum width med,F4,mechano,NA,1.482,3B,
LACM Ent 574194,Ellychnia simplex,e simplex_f4W.tif,sensillum width dis,F4,mechano,NA,0.699,3C,
LACM Ent 574194,Ellychnia simplex,e simplex_f4W_2.tif,sensillum width med,F4,olfactory,trichoid,2.188,1D,
LACM Ent 574194,Ellychnia simplex,e simplex_f4W_2.tif,sensillum width med,F4,olfactory,trichoid,2.055,2D,
LACM Ent 574194,Ellychnia simplex,e simplex_f4W_2.tif,sensillum width med,F4,olfactory,trichoid,1.773,3D,
LACM Ent 574194,Ellychnia simplex,e simplex f5_xy.tif,segment length,F5,NA,NA,236.473,,
LACM Ent 574194,Ellychnia simplex,e simplex_f5L.tif,sensillum length,F5,mechano,NA,69.552,1 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f5L.tif,sensillum length,F5,mechano,NA,54.613,2 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f5L.tif,sensillum length,F5,mechano,NA,62.033,3 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f5L.tif,sensillum length,F5,mechano,NA,60.213,4 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f5L.tif,sensillum length,F5,mechano,NA,56.554,5 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f5L.tif,sensillum length,F5,olfactory,trichoid,11.258,1 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f5L.tif,sensillum length,F5,olfactory,trichoid,12.915,2 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f5L.tif,sensillum length,F5,olfactory,trichoid,11.494,3 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f5L.tif,sensillum length,F5,olfactory,trichoid,11.381,4 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f5L.tif,sensillum length,F5,olfactory,trichoid,11.75,5 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width prox,F5,mechano,NA,3.718,1A,
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width med,F5,mechano,NA,2.169,1B,
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width dis,F5,mechano,NA,0.712,1C,
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width prox,F5,mechano,NA,3.583,2A,
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width med,F5,mechano,NA,1.678,2B,
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width dis,F5,mechano,NA,0.561,2C,
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width prox,F5,mechano,NA,3.718,3A,
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width med,F5,mechano,NA,2.241,3B,
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width dis,F5,mechano,NA,0.66,3C,
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width med,F5,olfactory,trichoid,2.095,1D,
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width med,F5,olfactory,trichoid,1.82,2D,
LACM Ent 574194,Ellychnia simplex,e simplex_f5W.tif,sensillum width med,F5,olfactory,trichoid,1.757,3D,
LACM Ent 574194,Ellychnia simplex,e simplex f6_xy.tif,segment length,F6,NA,NA,249.011,,
LACM Ent 574194,Ellychnia simplex,e simplex_f6L.tif,sensillum length,F6,mechano,NA,62.758,1 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f6L.tif,sensillum length,F6,mechano,NA,58.659,2 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f6L.tif,sensillum length,F6,mechano,NA,65.886,3 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f6L.tif,sensillum length,F6,mechano,NA,54.975,4 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f6L.tif,sensillum length,F6,mechano,NA,62.392,5 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f6L.tif,sensillum length,F6,olfactory,trichoid,5.218,1 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f6L.tif,sensillum length,F6,olfactory,trichoid,5.005,2 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f6L.tif,sensillum length,F6,olfactory,trichoid,5.545,3 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f6L.tif,sensillum length,F6,olfactory,trichoid,5.567,4 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f6L.tif,sensillum length,F6,olfactory,trichoid,4.535,5 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width prox,F6,mechano,NA,3.172,1A,
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width med,F6,mechano,NA,2.139,1B,
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width dis,F6,mechano,NA,0.795,1C,
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width prox,F6,mechano,NA,3.979,2A,
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width med,F6,mechano,NA,2.138,2B,
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width dis,F6,mechano,NA,1.011,2C,
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width prox,F6,mechano,NA,2.764,3A,
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width med,F6,mechano,NA,1.895,3B,
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width dis,F6,mechano,NA,0.787,3C,
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width med,F6,olfactory,trichoid,1.818,1D,
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width med,F6,olfactory,trichoid,2.242,2D,
LACM Ent 574194,Ellychnia simplex,e simplex_f6W.tif,sensillum width med,F6,olfactory,basiconica,2.424,3D,
LACM Ent 574194,Ellychnia simplex,e simplex f7_xy.tif,segment length,F7,NA,NA,267.076,,
LACM Ent 574194,Ellychnia simplex,e simplex_f7L.tif,sensillum length,F7,mechano,NA,63.176,1 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f7L.tif,sensillum length,F7,mechano,NA,55.961,2 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f7L.tif,sensillum length,F7,mechano,NA,66.76,3 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f7L.tif,sensillum length,F7,mechano,NA,60.349,4 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f7L.tif,sensillum length,F7,mechano,NA,61.634,5 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex_f7L.tif,sensillum length,F7,olfactory,trichoid,5.164,1 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f7L.tif,sensillum length,F7,olfactory,trichoid,4.642,2 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f7L.tif,sensillum length,F7,olfactory,trichoid,4.723,3 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f7L.tif,sensillum length,F7,olfactory,trichoid,5.122,4 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f7L.tif,sensillum length,F7,olfactory,trichoid,5.84,5 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width prox,F7,mechano,NA,3.045,1A,
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width med,F7,mechano,NA,1.818,1B,
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width dis,F7,mechano,NA,0.936,1C,
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width prox,F7,mechano,NA,2.083,2A,
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width med,F7,mechano,NA,1.583,2B,
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width dis,F7,mechano,NA,0.712,2C,
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width prox,F7,mechano,NA,3.217,3A,
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width med,F7,mechano,NA,1.666,3B,
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width dis,F7,mechano,NA,0.74,3C,
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width med,F7,olfactory,trichoid,1.79,1D,
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width med,F7,olfactory,trichoid,1.947,2D,
LACM Ent 574194,Ellychnia simplex,e simplex_f7W.tif,sensillum width med,F7,olfactory,trichoid,1.996,3D,
LACM Ent 574194,Ellychnia simplex,e simplex f8.tif,segment length,F8,NA,NA,250.833,,
LACM Ent 574194,Ellychnia simplex,e simplex f8L-lengths.tif,sensillum length,F8,mechano,NA,56.018,1 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex f8L-lengths.tif,sensillum length,F8,mechano,NA,64.124,2 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex f8L-lengths.tif,sensillum length,F8,mechano,NA,53.779,3 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex f8L-lengths.tif,sensillum length,F8,mechano,NA,58.538,4 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex f8L-lengths.tif,sensillum length,F8,mechano,NA,56.552,5 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex f8L-lengths.tif,sensillum length,F8,olfactory,trichoid,9.488,1 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex f8L-lengths.tif,sensillum length,F8,olfactory,trichoid,6.453,2 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex f8L-lengths.tif,sensillum length,F8,olfactory,trichoid,10.286,3 (pink),only 3 olfactory visible on image
LACM Ent 574194,Ellychnia simplex,e simplex f8W-widths.tif,sensillum width prox,F8,mechano,NA,3.515,1A,
LACM Ent 574194,Ellychnia simplex,e simplex f8W-widths.tif,sensillum width med,F8,mechano,NA,2.956,1B,
LACM Ent 574194,Ellychnia simplex,e simplex f8W-widths.tif,sensillum width dis,F8,mechano,NA,0.538,1C,
LACM Ent 574194,Ellychnia simplex,e simplex f8W-widths.tif,sensillum width prox,F8,mechano,NA,2.793,2A,
LACM Ent 574194,Ellychnia simplex,e simplex f8W-widths.tif,sensillum width med,F8,mechano,NA,1.768,2B,
LACM Ent 574194,Ellychnia simplex,e simplex f8W-widths.tif,sensillum width dis,F8,mechano,NA,0.555,2C,
LACM Ent 574194,Ellychnia simplex,e simplex f8W-widths.tif,sensillum width prox,F8,mechano,NA,2.954,3A,
LACM Ent 574194,Ellychnia simplex,e simplex f8W-widths.tif,sensillum width med,F8,mechano,NA,1.981,3B,
LACM Ent 574194,Ellychnia simplex,e simplex f8W-widths.tif,sensillum width dis,F8,mechano,NA,0.574,3C,
LACM Ent 574194,Ellychnia simplex,e simplex f8W-widths.tif,sensillum width med,F8,olfactory,trichoid,1.723,1D,
LACM Ent 574194,Ellychnia simplex,e simplex f8W-widths.tif,sensillum width med,F8,olfactory,trichoid,2.144,2D,only 2 olfactory visible on image
LACM Ent 574194,Ellychnia simplex,e simplex f9.tif,segment length,F9,NA,NA,376.923,,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-lengths.tif,sensillum length,F9,mechano,NA,60.102,1 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex f9L-lengths.tif,sensillum length,F9,mechano,NA,57.209,2 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex f9L-lengths.tif,sensillum length,F9,mechano,NA,61.055,3 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex f9L-lengths.tif,sensillum length,F9,mechano,NA,59.358,4 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex f9L-lengths.tif,sensillum length,F9,mechano,NA,60.531,5 (yellow),
LACM Ent 574194,Ellychnia simplex,e simplex f9L-lengths.tif,sensillum length,F9,olfactory,trichoid,12.018,1 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex f9L-lengths.tif,sensillum length,F9,olfactory,trichoid,9.327,2 (pink),
LACM Ent 574194,Ellychnia simplex,e simplex f9L-lengths.tif,sensillum length,F9,olfactory,basiconica,11.629,3 (pink),only 3 olfactory visible on image
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width prox,F9,mechano,NA,3.394,1A,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width med,F9,mechano,NA,2.204,1B,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width dis,F9,mechano,NA,0.697,1C,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width prox,F9,mechano,NA,3.478,2A,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width med,F9,mechano,NA,2.108,2B,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width dis,F9,mechano,NA,0.622,2C,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width prox,F9,mechano,NA,3.244,3A,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width med,F9,mechano,NA,1.879,3B,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width dis,F9,mechano,NA,0.932,3C,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width med,F9,olfactory,trichoid,2.265,1D,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width med,F9,olfactory,trichoid,1.777,2D,
LACM Ent 574194,Ellychnia simplex,e simplex f9L-widths.tif,sensillum width med,F9,olfactory,basiconica,2.467,3D,
LACM Ent 574194,Ellychnia simplex,NA,segment width,F1,NA,NA,NA,NA,
LACM Ent 574194,Ellychnia simplex,NA,segment width,F2,NA,NA,NA,NA,
LACM Ent 574194,Ellychnia simplex,NA,segment width,F3,NA,NA,NA,NA,
LACM Ent 574194,Ellychnia simplex,e_simplex_f4_xy.tif,segment width,F4,NA,NA,99.8,NA,
LACM Ent 574194,Ellychnia simplex,e_simplex_f5_xy.tif,segment width,F5,NA,NA,115.3,NA,
LACM Ent 574194,Ellychnia simplex,e_simplex_f6_xy.tif,segment width,F6,NA,NA,117.3,NA,
LACM Ent 574194,Ellychnia simplex,e_simplex_f7_xy.tif,segment width,F7,NA,NA,109.7,NA,
LACM Ent 574194,Ellychnia simplex,e_simplex_f8_xy.tif,segment width,F8,NA,NA,104.2,NA,
LACM Ent 574194,Ellychnia simplex,e_simplex_f9_xy.tif,segment width,F9,NA,NA,89.3,NA,