Photinus pyralis (LACM Ent 574182),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
LACM Ent 574182,Photinus pyralis,,antenna length,NA,NA,NA,,,
LACM Ent 574182,Photinus pyralis,Photinus pyralis_f1.tif ,segment length,F1,NA,NA,434.604,,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1L.tif ,sensillum length,F1,mechano,NA,44.003,1 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1L.tif ,sensillum length,F1,mechano,NA,54.203,2 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1L.tif ,sensillum length,F1,mechano,NA,48.66,3 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1L.tif ,sensillum length,F1,mechano,NA,46.583,4 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1L.tif ,sensillum length,F1,mechano,NA,51.967,5 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1L.tif ,sensillum length,F1,olfactory,NA,14.27,1 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1L.tif ,sensillum length,F1,olfactory,NA,8.668,2 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1L.tif ,sensillum length,F1,olfactory,NA,23.127,3 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1L.tif ,sensillum length,F1,olfactory,NA,21.876,4 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1L.tif ,sensillum length,F1,olfactory,NA,16.785,5 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width prox,F1,mechano,NA,3.225,1A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width med,F1,mechano,NA,1.922,1B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width dis,F1,mechano,NA,0.759,1C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width prox,F1,mechano,NA,3.027,2A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width med,F1,mechano,NA,2.006,2B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width dis,F1,mechano,NA,0.721,2C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width prox,F1,mechano,NA,3.16,3A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width med,F1,mechano,NA,2.283,3B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width dis,F1,mechano,NA,1.121,3C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width med,F1,olfactory,trichoid,1.556,1D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width med,F1,olfactory,trichoid,1.805,2D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F1W.tif,sensillum width med,F1,olfactory,trichoid,1.601,3D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2.tif,segment length,F2,NA,NA,412.426,,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2L.tif,sensillum length,F2,mechano,NA,65.113,1 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2L.tif,sensillum length,F2,mechano,NA,63.924,2 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2L.tif,sensillum length,F2,mechano,NA,52.925,3 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2L.tif,sensillum length,F2,mechano,NA,44.938,4 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2L.tif,sensillum length,F2,mechano,NA,44.983,5 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2L.tif,sensillum length,F2,olfactory,trichoid,17.033,1 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2L.tif,sensillum length,F2,olfactory,trichoid,24.73,2 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2L.tif,sensillum length,F2,olfactory,trichoid,19.331,3 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2L.tif,sensillum length,F2,olfactory,trichoid,23.32,4 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2L.tif,sensillum length,F2,olfactory,trichoid,21.015,5 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width prox,F2,mechano,NA,3.998,1A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width med,F2,mechano,NA,2.018,1B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width dis,F2,mechano,NA,0.65,1C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width prox,F2,mechano,NA,3.443,2A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width med,F2,mechano,NA,1.956,2B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width dis,F2,mechano,NA,0.777,2C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width prox,F2,mechano,NA,2.831,3A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width med,F2,mechano,NA,1.845,3B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width dis,F2,mechano,NA,0.73,3C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width med,F2,olfactory,trichoid,1.334,1D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width med,F2,olfactory,trichoid,1.282,2D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2W.tif,sensillum width med,F2,olfactory,trichoid,1.337,3D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3.tif,segment length,F3,NA,NA,422.162,,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3L.tif,sensillum length,F3,mechano,NA,52.17,1 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3L.tif,sensillum length,F3,mechano,NA,51.306,2 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3L.tif,sensillum length,F3,mechano,NA,55.798,3 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3L.tif,sensillum length,F3,mechano,NA,55.599,4 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3L.tif,sensillum length,F3,mechano,NA,57.601,5 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3L.tif,sensillum length,F3,olfactory,trichoid,18.936,1 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3L.tif,sensillum length,F3,olfactory,trichoid,22.903,2 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3L.tif,sensillum length,F3,olfactory,trichoid,19.703,3 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3L.tif,sensillum length,F3,olfactory,trichoid,16.116,4 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3L.tif,sensillum length,F3,olfactory,trichoid,19.852,5 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width prox,F3,mechano,NA,3.099,1A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width med,F3,mechano,NA,1.796,1B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width dis,F3,mechano,NA,0.571,1C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width prox,F3,mechano,NA,3.757,2A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width med,F3,mechano,NA,2.529,2B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width dis,F3,mechano,NA,0.526,2C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width prox,F3,mechano,NA,3.212,3A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width med,F3,mechano,NA,1.909,3B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width dis,F3,mechano,NA,0.577,3C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width med,F3,olfactory,trichoid,1.531,1D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width med,F3,olfactory,trichoid,1.309,2D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3W.tif,sensillum width med,F3,olfactory,trichoid,1.568,3D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4.tif,segment length,F4,NA,NA,421.707,,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4L.tif,sensillum length,F4,mechano,NA,47.699,1 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4L.tif,sensillum length,F4,mechano,NA,56.06,2 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4L.tif,sensillum length,F4,mechano,NA,60.018,3 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4L.tif,sensillum length,F4,mechano,NA,57.638,4 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4L.tif,sensillum length,F4,mechano,NA,58.931,5 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4L.tif,sensillum length,F4,olfactory,trichoid,21.434,1 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4L.tif,sensillum length,F4,olfactory,trichoid,26.642,2 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4L.tif,sensillum length,F4,olfactory,trichoid,25.694,3 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4W.tif,sensillum width prox,F4,mechano,NA,3.537,1A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4W.tif,sensillum width med,F4,mechano,NA,1.922,1B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4W.tif,sensillum width dis,F4,mechano,NA,0.765,1C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4W.tif,sensillum width prox,F4,mechano,NA,3.383,2A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4W.tif,sensillum width med,F4,mechano,NA,1.898,2B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4W.tif,sensillum width dis,F4,mechano,NA,0.696,2C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4W.tif,sensillum width prox,F4,mechano,NA,3.275,3A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4W.tif,sensillum width med,F4,mechano,NA,2.338,3B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4W.tif,sensillum width dis,F4,mechano,NA,0.738,3C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4W.tif,sensillum width med,F4,olfactory,trichoid,1.359,1D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4W.tif,sensillum width med,F4,olfactory,trichoid,1.709,2D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5.tif,segment length,F5,NA,NA,413.56,,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5L.tif,sensillum length,F5,mechano,NA,46.596,1 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5L.tif,sensillum length,F5,mechano,NA,35.115,2 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5L.tif,sensillum length,F5,mechano,NA,45.916,3 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5L.tif,sensillum length,F5,mechano,NA,40.724,4 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5L.tif,sensillum length,F5,mechano,NA,53.302,5 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5L.tif,sensillum length,F5,olfactory,trichoid,21.925,1 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5L.tif,sensillum length,F5,olfactory,trichoid,21.203,2 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5L.tif,sensillum length,F5,olfactory,trichoid,19.493,3 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5L.tif,sensillum length,F5,olfactory,trichoid,13.668,4 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5L.tif,sensillum length,F5,olfactory,trichoid,15.047,5 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width prox,F5,mechano,NA,3.675,1A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width med,F5,mechano,NA,2.154,1B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width dis,F5,mechano,NA,1.022,1C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width prox,F5,mechano,NA,3.235,2A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width med,F5,mechano,NA,1.772,2B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width dis,F5,mechano,NA,0.96,2C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width prox,F5,mechano,NA,3.293,3A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width med,F5,mechano,NA,1.877,3B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width dis,F5,mechano,NA,0.677,3C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width med,F5,olfactory,trichoid,1.511,1D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width med,F5,olfactory,trichoid,1.329,2D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5W.tif,sensillum width med,F5,olfactory,trichoid,1.19,3D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6.tif,segment length,F6,NA,NA,412.647,,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6L.tif,sensillum length,F6,mechano,NA,61.214,1 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6L.tif,sensillum length,F6,mechano,NA,50.524,2 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6L.tif,sensillum length,F6,mechano,NA,61.024,3 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6L.tif,sensillum length,F6,mechano,NA,49.071,4 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6L.tif,sensillum length,F6,mechano,NA,54.373,5 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6L.tif,sensillum length,F6,olfactory,trichoid,24.532,1 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6L.tif,sensillum length,F6,olfactory,trichoid,22.71,2 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6L.tif,sensillum length,F6,olfactory,trichoid,23.864,3 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6L.tif,sensillum length,F6,olfactory,trichoid,20.864,4 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6L.tif,sensillum length,F6,olfactory,trichoid,26.621,5 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width prox,F6,mechano,NA,3.186,1A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width med,F6,mechano,NA,2.155,1B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width dis,F6,mechano,NA,0.702,1C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width prox,F6,mechano,NA,3.623,2A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width med,F6,mechano,NA,2.196,2B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width dis,F6,mechano,NA,0.857,2C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width prox,F6,mechano,NA,3.357,3A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width med,F6,mechano,NA,1.997,3B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width dis,F6,mechano,NA,0.822,3C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width med,F6,olfactory,trichoid,1.37,1D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width med,F6,olfactory,trichoid,1.403,2D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6W.tif,sensillum width med,F6,olfactory,trichoid,1.315,3D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7.tif,segment length,F7,NA,NA,429.048,,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7L.tif,sensillum length,F7,mechano,NA,52.815,1 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7L.tif,sensillum length,F7,mechano,NA,47.175,2 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7L.tif,sensillum length,F7,mechano,NA,50.015,3 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7L.tif,sensillum length,F7,mechano,NA,66.018,4 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7L.tif,sensillum length,F7,mechano,NA,54.654,5 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7L.tif,sensillum length,F7,olfactory,trichoid,18.097,1 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7L.tif,sensillum length,F7,olfactory,trichoid,20.968,2 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7L.tif,sensillum length,F7,olfactory,trichoid,20.275,3 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7L.tif,sensillum length,F7,olfactory,trichoid,21.5,4 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7L.tif,sensillum length,F7,olfactory,trichoid,21.645,5 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width prox,F7,mechano,NA,3.847,1A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width med,F7,mechano,NA,2.498,1B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width dis,F7,mechano,NA,0.804,1C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width prox,F7,mechano,NA,3.264,2A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width med,F7,mechano,NA,1.825,2B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width dis,F7,mechano,NA,0.652,2C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width prox,F7,mechano,NA,3.147,3A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width med,F7,mechano,NA,2.075,3B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width dis,F7,mechano,NA,0.935,3C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width med,F7,olfactory,trichoid,1.249,1D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width med,F7,olfactory,trichoid,1.386,2D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7W.tif,sensillum width med,F7,olfactory,trichoid,1.235,3D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8.tif,segment length,F8,NA,NA,372.356,,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8L.tif,sensillum length,F8,mechano,NA,48.456,1 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8L.tif,sensillum length,F8,mechano,NA,40.432,2 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8L.tif,sensillum length,F8,mechano,NA,45.555,3 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8L.tif,sensillum length,F8,mechano,NA,66.22,4 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8L.tif,sensillum length,F8,mechano,NA,51.049,5 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8L.tif,sensillum length,F8,olfactory,trichoid,22.971,1 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8L.tif,sensillum length,F8,olfactory,trichoid,22.017,2 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8L.tif,sensillum length,F8,olfactory,trichoid,21.196,3 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8L.tif,sensillum length,F8,olfactory,trichoid,20.84,4 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8L.tif,sensillum length,F8,olfactory,trichoid,21.739,5 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width prox,F8,mechano,NA,2.548,1A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width med,F8,mechano,NA,1.607,1B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width dis,F8,mechano,NA,0.722,1C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width prox,F8,mechano,NA,2.624,2A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width med,F8,mechano,NA,1.634,2B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width dis,F8,mechano,NA,0.622,2C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width prox,F8,mechano,NA,3.136,3A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width med,F8,mechano,NA,1.766,3B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width dis,F8,mechano,NA,0.559,3C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width med,F8,olfactory,trichoid,1.12,1D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width med,F8,olfactory,trichoid,1.146,2D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8W.tif,sensillum width med,F8,olfactory,trichoid,1.099,3D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9.tif,segment length,F9,NA,NA,512.348,,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9L.tif,sensillum length,F9,mechano,NA,51.903,1 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9L.tif,sensillum length,F9,mechano,NA,47.505,2 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9L.tif,sensillum length,F9,mechano,NA,48.562,3 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9L.tif,sensillum length,F9,mechano,NA,42.718,4 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9L.tif,sensillum length,F9,mechano,NA,48.046,5 green,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9L.tif,sensillum length,F9,olfactory,trichoid,24.506,1 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9L.tif,sensillum length,F9,olfactory,trichoid,23.306,2 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9L.tif,sensillum length,F9,olfactory,trichoid,25.429,3 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9L.tif,sensillum length,F9,olfactory,trichoid,24.572,4 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9L.tif,sensillum length,F9,olfactory,trichoid,22.795,5 orange,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width prox,F9,mechano,NA,3.135,1A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width med,F9,mechano,NA,2.037,1B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width dis,F9,mechano,NA,0.801,1C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width prox,F9,mechano,NA,2.956,2A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width med,F9,mechano,NA,1.817,2B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width dis,F9,mechano,NA,0.659,2C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width prox,F9,mechano,NA,3.44,3A,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width med,F9,mechano,NA,1.845,3B,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width dis,F9,mechano,NA,0.652,3C,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width med,F9,olfactory,trichoid,1.158,1D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width med,F9,olfactory,trichoid,1.194,2D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9W.tif,sensillum width med,F9,olfactory,trichoid,1.362,3D,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2.tif,segment width,F1,NA,NA,278.6,NA,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F2.tif,segment width,F2,NA,NA,268.9,NA,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F3.tif,segment width,F3,NA,NA,265.6,NA,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F4.tif,segment width,F4,NA,NA,260.1,NA,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F5.tif,segment width,F5,NA,NA,234.1,NA,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F6.tif,segment width,F6,NA,NA,229,NA,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F7.tif,segment width,F7,NA,NA,208.6,NA,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F8.tif,segment width,F8,NA,NA,104.6,NA,
LACM Ent 574182,Photinus pyralis,Photinus pyralis F9.tif,segment width,F9,NA,NA,101.2,NA,